PC1,PC2,Cluster
3730.4788,1006.6978,3
1092.4475,1477.3208,3
-2356.0864,-443.59955,0
2556.9358,4103.3115,3
2487.5051,815.3704,3
-2306.7568,-411.7196,0
-1553.9412,-111.62671,0
446.92432,304.34406,7
9820.858,-171.36975,5
-1880.2366,-356.56995,0
1196.8396,1688.7708,3
-2351.3726,-766.9729,0
-2205.5098,-651.7432,0
-2331.8765,-414.83768,0
1605.1155,2839.5137,3
-2591.1177,-535.6548,0
-2727.2747,-618.1856,0
-1665.7708,-124.651,0
-2168.9675,-436.69553,0
-2520.9275,-607.0577,0
-1842.6929,-327.48285,0
-2564.5051,-555.347,0
408.29932,743.83307,7
2975.5842,1058.0173,3
-1531.1855,-568.3192,0
-487.7566,-102.73413,7
2123.4875,3510.7498,3
-2643.9146,-549.4194,0
-1470.2169,-116.41736,0
-2256.124,-729.2027,0
-2622.0596,-522.1956,0
-1764.7504,-235.14557,0
12101.775,1341.8875,5
-1913.6199,-700.8362,0
-2472.1226,-487.3629,0
-2770.2368,-623.71045,0
417.04077,538.9963,7
-1225.6587,12.49646,7
-2191.475,-356.6147,0
-2120.288,-357.80768,0
1247.2136,541.7791,3
-2736.2307,-596.969,0
15943.629,1577.7131,1
26081.434,-1753.2092,6
-2590.973,-620.30975,0
-2764.1775,-629.0565,0
2176.1497,3618.4294,3
-391.29077,-541.7257,7
-342.90063,22.994751,7
-2592.7544,-624.072,0
-1638.2548,-170.03131,0
400.37573,633.2327,7
-1967.0488,-527.7372,0
-1861.1459,-463.52036,0
-1526.7562,-525.3225,0
-2003.4722,-315.23236,0
-2525.7407,-515.1952,0
-929.1824,-70.172485,7
55531.84,-8590.129,2
-2771.6228,-690.82874,0
-2794.6172,-643.26917,0
-1196.4161,-44.486633,7
-2264.364,-398.9604,0
21904.902,-1436.3938,1
1385.0608,793.3837,3
774.71826,888.8477,7
-2745.5112,-617.5391,0
-1124.9207,-8.997864,7
-2782.7236,-665.10376,0
-2848.1956,-655.85767,0
60.96631,362.33954,7
-2269.6926,-410.12003,0
-2693.541,-617.89246,0
-1647.2423,-224.3136,0
-1689.338,-200.47687,0
-1986.0995,-666.7178,0
-2389.42,-441.9179,0
2027.6604,962.8422,3
8511.624,1722.1877,5
-1975.9142,-541.2365,0
-2807.1887,-649.8991,0
-2306.0159,-488.46283,0
5183.1104,873.8664,3
-1150.2808,-93.652405,7
-553.313,-170.02997,7
8849.861,-179.2091,5
-2469.5007,-464.4015,0
-2226.6567,-768.85706,0
5814.291,-7.4486694,5
836.2615,643.6158,7
-2414.9775,-462.2457,0
1282.2122,1719.3787,3
4693.8467,1343.6648,3
-2617.0405,-547.7267,0
-2686.912,-565.1748,0
6319.869,1803.1423,5
-148.5896,-572.6474,7
-799.16455,-237.37378,7
57.21167,360.03802,7
6020.5938,1219.0532,5
-1014.75415,-408.9474,7
281.9248,476.65656,7
5133.2627,-175.17755,3
-1393.7615,-61.54004,0
484.02002,814.21796,7
1260.8645,1821.697,3
-2735.3003,-612.4917,0
597.52686,785.0456,7
1914.1794,3554.2966,3
-1708.6294,-225.10846,0
-1402.8351,-543.37823,0
-382.4292,-29.17389,7
-2136.1309,-756.66174,0
-617.90454,-122.1532,7
-1941.3729,-713.54456,0
1505.1375,615.9299,3
1697.7229,745.17645,3
-1796.2867,-159.30768,0
2005.8337,36.631348,3
10517.064,-175.03375,5
252.03076,-263.22528,7
-325.12524,195.86554,7
2635.549,-98.43439,3
-983.82983,17.460938,7
718.69824,612.4383,7
-2748.1328,-640.4976,0
-2823.8828,-656.7394,0
-161.64282,232.10712,7
-2877.2617,-668.345,0
-845.854,53.687683,7
1943.721,896.24994,3
3204.4236,918.67035,3
-17.57959,-183.90936,7
606.2427,966.94244,7
-2009.3812,-724.23114,0
-1999.4429,-682.29584,0
1445.6067,2580.0981,3
-621.23145,205.02216,7
-1207.1495,-26.999756,7
447.32495,757.37946,7
1213.3167,1537.4438,3
28.554688,480.18658,7
-1849.8883,-242.35223,0
-1095.4221,146.26404,7
1020.3098,1415.456,3
-2850.2185,-675.8644,0
-2617.9492,-717.9657,0
-2800.2864,-636.02527,0
-1317.7584,-486.15216,0
-2491.4026,-637.51855,0
-1323.4943,-522.76086,0
39791.906,-3526.197,6
6085.5205,1287.4973,5
1835.616,750.88336,3
2781.9807,5203.56,3
-729.4138,164.7533,7
-807.8413,-268.31934,7
-2885.5464,-684.01227,0
-2576.2478,-547.84424,0
-2315.5825,-409.97226,0
3321.8875,1044.81,3
492.8977,525.6269,7
-2375.4453,-619.2619,0
-2138.2964,-345.9951,0
-2857.5818,-646.80786,0
-881.67725,-378.82288,7
-1391.0139,-515.1548,0
11068.49,1881.3398,5
3703.5618,1055.0298,3
-2887.108,-681.6511,0
-2899.6628,-683.1732,0
305.92554,620.8112,7
-318.29053,119.02344,7
-884.9314,37.136047,7
-376.38135,300.2177,7
-2073.3389,-267.34375,0
1468.4758,621.3094,3
-121.00513,376.8786,7
-2786.9639,-640.7665,0
-2760.9167,-653.1918,0
-2112.6758,-305.2625,0
-772.82324,11.357849,7
3693.5242,1301.9893,3
-2235.424,-427.28583,0
412.0171,584.92145,7
-2318.16,-548.24176,0
3241.8762,851.87726,3
2300.8386,1086.9714,3
-2237.6296,-377.8725,0
2367.286,4388.8423,3
1041.2151,321.3996,7
-1847.055,-213.33557,0
131.1875,307.2813,7
-2469.232,-633.8712,0
-1492.3892,-120.07648,0
-172.948,191.51239,7
1602.9094,2462.405,3
-2041.5061,-376.86734,0
-1716.6864,-229.61548,0
-1463.3362,-568.84326,0
-1778.285,-236.46564,0
-2882.1929,-677.5505,0
-1014.48804,-399.81763,7
-214.5166,-128.65009,7
-1619.6049,-163.62183,0
-2887.104,-681.6216,0
-2172.9502,-391.006,0
-2095.3154,-335.34763,0
-1567.2733,-588.53955,0
891.53516,1034.4373,3
1479.1726,2484.4749,3
-191.27979,226.83942,7
-2348.9812,-428.71616,0
-463.38257,-126.02606,7
-2553.801,-517.72485,0
-2534.3196,-497.162,0
-2721.4272,-694.8882,0
-2668.1707,-593.4753,0
-1578.0007,-154.72333,0
-1261.3231,-469.02988,0
-1592.766,-627.2391,0
-2399.0352,-444.04016,0
-2087.4136,-316.54138,0
-2838.6445,-674.15216,0
-954.093,-370.24326,7
370.41187,475.0163,7
-1442.06,-404.7619,0
-1633.6127,-192.37903,0
-2795.5796,-637.9533,0
-743.9487,93.20001,7
-2819.5474,-650.4619,0
20041.393,-854.76025,1
-556.35645,192.83893,7
-2879.0369,-672.0569,0
2938.8406,1163.4729,3
-2299.794,-377.45868,0
39028.08,-5322.1074,6
-940.7844,48.528137,7
271.3098,404.3067,7
-390.89697,-26.457703,7
5340.4707,1417.4089,5
-2365.9014,-511.9999,0
-2579.7195,-529.7613,0
-1695.4193,-526.75854,0
845.95166,410.0351,7
2398.32,702.8437,3
-2718.6067,-605.6544,0
1275.1741,513.6586,3
-1277.2867,-513.7803,0
-1880.88,-244.2168,0
-2116.954,-421.77264,0
1161.9246,548.9101,3
-867.91675,-318.33368,7
-394.22754,172.17206,7
-1019.7146,81.94318,7
960.406,1420.5127,3
9454.85,1884.6602,5
-2543.2495,-531.078,0
-2242.3708,-325.85168,0
-2090.2944,-360.86386,0
12923.035,1446.4729,5
1634.404,493.77704,3
3401.8513,-204.10394,3
-2661.3657,-549.9164,0
-881.49976,3.8065796,7
394.39258,727.2764,7
-2245.3613,-405.87906,0
875.6194,1417.2771,3
844.8076,1167.404,3
-2183.0662,-365.4417,0
13.650391,351.56134,7
-2544.3213,-496.1718,0
-1674.1012,-220.90729,0
1283.1174,1746.752,3
-1648.4717,-634.2751,0
-2006.0707,-267.73444,0
-1789.7834,-212.69775,0
-1992.7057,-257.2083,0
2587.7356,5015.497,3
-2571.9888,-567.0559,0
782.1128,1075.0793,7
-1317.8528,-527.98865,0
-2704.0159,-579.0443,0
5215.881,1527.439,3
-1289.9795,-374.44644,0
2219.8772,125.84955,3
-1178.4886,-277.70892,7
2040.3689,302.07184,3
-2876.1294,-682.864,0
-2069.0762,-417.1189,0
733.71533,-62.085266,7
-1394.0334,-439.01468,0
578.7883,390.88422,7
-2389.7266,-413.29282,0
-1914.5837,-299.61572,0
-2882.3918,-678.5305,0
226.38232,410.4272,7
-1001.1179,7.7105103,7
-2730.18,-607.3607,0
-2832.274,-642.7926,0
-1435.501,-116.30267,0
-1393.954,-561.48193,0
445.77637,734.1728,7
-2093.3193,-325.5064,0
1771.7205,3187.3613,3
-2649.259,-565.6809,0
19839.162,1274.1035,1
3052.9924,-128.13763,3
310.37598,481.0899,7
-2353.9429,-513.41187,0
-2589.5688,-608.38934,0
-1260.0702,-81.55621,7
-889.10547,-305.89923,7
-1612.7913,-180.31238,0
2734.8167,1013.0804,3
-1437.1211,-580.29144,0
33748.543,-2624.012,6
2811.678,879.06647,3
-2910.0457,-679.0322,0
1859.6013,642.8963,3
1176.0701,1821.6243,3
-346.52417,251.28558,7
-784.25,60.582214,7
-2042.913,-735.8021,0
-2678.353,-588.34247,0
-732.1714,30.629639,7
-1204.4706,-495.84622,0
786.5115,-113.62463,7
-354.99072,-32.69226,7
-1751.2144,-299.10876,0
-2019.0885,-356.93127,0
-1887.9387,-243.80023,0
-987.4995,-341.01352,7
-2742.773,-619.1371,0
-2292.7344,-777.88904,0
2728.577,896.95953,3
-1926.7059,-288.95038,0
-2756.7993,-653.01996,0
-2375.0442,-486.68793,0
-1715.465,-605.3408,0
-1788.5359,-689.4567,0
4617.3555,1147.9636,3
2124.9548,969.6109,3
126.950195,378.57892,7
-1949.0505,-283.42102,0
7556.325,1585.708,5
-2884.945,-681.03973,0
-1366.3645,-599.7677,0
-2400.416,-445.82184,0
-2709.5276,-586.082,0
-1626.3914,-613.26514,0
-2910.6274,-676.87317,0
1491.593,805.4433,3
-976.0532,-69.834595,7
-409.13916,234.39508,7
753.9734,213.46552,7
312.95508,737.6856,7
-1638.4362,-617.9613,0
-547.70386,69.68115,7
-2904.9312,-673.94867,0
-2236.9658,-775.95886,0
-2499.3672,-611.4316,0
3264.1072,745.31866,3
11.709717,184.58173,7
-994.3281,-275.3274,7
-2528.9014,-520.7272,0
-1621.3273,-86.68848,0
-305.88574,396.0661,7
402.65796,702.13043,7
-2818.7373,-641.45776,0
-2266.4944,-454.65704,0
-2078.5166,-358.13318,0
-787.9487,-311.10938,7
1910.0583,790.80865,3
-2243.4941,-371.579,0
-1316.2697,-501.75797,0
-1591.1527,-607.16437,0
-1442.9973,-454.5905,0
-2890.8286,-679.8748,0
-2849.9753,-659.60516,0
218.16943,599.83246,7
-590.6355,139.64935,7
17539.209,-895.4332,1
-1391.8063,63.638733,0
-1984.9114,-710.8284,0
265.39087,324.9654,7
416.2212,710.59064,7
1455.032,1994.4702,3
-2897.5208,-687.7023,0
476.60303,662.60333,7
-2233.041,-771.64185,0
-2677.8928,-565.9835,0
2995.3835,989.72076,3
-1449.6359,-55.29132,0
8846.434,-15.257019,5
1169.469,1787.1743,3
-2562.6985,-541.43115,0
-1241.5533,9.5997925,7
-2875.9456,-686.98303,0
-1533.778,-122.890076,0
-1613.4625,-632.16077,0
-854.71484,-315.9408,7
-2117.3691,-559.4337,0
12370.051,-281.0528,5
561.78125,-365.94717,7
10894.944,1624.8367,5
-2591.744,-548.77795,0
-2778.3682,-653.68884,0
-1119.5176,-37.659058,7
2054.597,3384.9377,3
14465.113,1708.727,1
-1601.0261,-633.7305,0
-2794.2842,-661.7319,0
11.378906,249.95612,7
-2307.5815,-616.72754,0
805.334,1127.4634,3
-2063.2192,-358.17648,0
-2424.8813,-495.91522,0
15144.967,1679.8286,1
1810.5862,778.3443,3
6778.5273,1780.4607,5
-1742.6262,-671.26514,0
-1187.0308,-249.43042,7
-1448.1759,-158.59003,0
-2721.593,-620.3541,0
-2145.599,-361.84955,0
-1273.2152,-20.666931,7
3054.16,967.643,3
-494.83203,43.62787,7
-2789.3188,-642.30164,0
2592.052,4949.258,3
789.9829,-262.3036,7
-1668.3081,-639.44434,0
699.4956,1315.29,7
-2657.2068,-599.78125,0
-2263.2004,-403.27847,0
546.7539,564.7048,7
-2249.5225,-356.032,0
-2736.2803,-612.2926,0
7742.911,1484.467,5
-2472.419,-649.5658,0
-2258.9395,-773.5297,0
-2488.3079,-456.52954,0
766.4961,-443.19803,7
-1882.5779,-222.43079,0
15539.846,1714.8438,1
-1822.8317,-244.78754,0
2231.818,4051.0505,3
2896.7424,926.106,3
-2678.5303,-584.1731,0
-2231.223,-532.15894,0
-2577.905,-641.3989,0
-1524.5845,-263.45972,0
-2199.378,-375.42685,0
-1976.764,-304.30402,0
-1445.4719,-105.11749,0
-2124.823,-365.06805,0
-1923.5206,-207.9726,0
-710.5222,-8.474915,7
-2121.2153,-598.4642,0
-2877.276,-673.43506,0
-2705.6245,-591.98914,0
5623.8955,1170.033,5
-2468.938,-471.68915,0
-1255.55,-79.388916,7
-403.2583,298.50153,7
-964.0303,79.76312,7
2431.8792,1033.8108,3
3365.4753,88.99866,3
-2822.352,-669.2985,0
-1983.4601,-442.754,0
-2694.0322,-585.1542,0
-1656.4667,-636.7174,0
67.02075,423.4162,7
-2291.525,-432.18848,0
-223.92041,153.88611,7
30281.592,-1973.7881,6
4832.4814,-88.611694,3
-2077.0015,-746.2244,0
1026.7761,606.9566,7
-2711.413,-625.50476,0
-2695.3782,-576.70526,0
-274.56006,52.99585,7
-488.27612,136.17505,7
23.107178,369.00714,7
-2559.4946,-520.62866,0
-1327.0454,-49.58252,7
-1803.8068,-537.4116,0
-2008.7075,-295.79193,0
-2554.4277,-530.851,0
-2272.7087,-435.0118,0
-1497.6697,-599.5514,0
-1903.6249,-245.64288,0
-2839.2048,-666.84674,0
-2411.041,-523.22925,0
-1775.4597,-468.69437,0
-483.40405,255.59845,7
-2357.0515,-438.30447,0
-2850.19,-665.68414,0
-2882.1758,-672.43964,0
-1860.2709,-303.50348,0
-2850.8489,-689.02014,0
-1259.655,-9.190308,7
-1684.3436,-170.86353,0
-1896.0442,-459.5072,0
7712.6553,1466.136,5
12206.768,1949.1155,5
-2077.6438,-328.7242,0
-137.3562,192.42706,7
-437.3557,-42.56372,7
638.53687,629.7281,7
-658.47705,-170.09186,7
-1024.4333,13.503967,7
5229.5156,1237.9182,3
3297.5159,1221.2075,3
-2793.9922,-630.1549,0
8127.1885,1512.5198,5
-1788.2236,-215.07068,0
-2089.2227,-395.77298,0
-2747.8252,-603.82166,0
-2868.5947,-655.81964,0
778.0823,974.8338,7
-2139.8638,-539.5667,0
-2483.3638,-507.54083,0
-197.92383,103.73352,7
-1839.1028,-179.19977,0
-2783.6108,-634.3077,0
6334.3906,1025.7661,5
-691.4739,-38.866455,7
-1986.2285,-255.46289,0
-2602.0054,-569.15784,0
-503.79712,-196.40674,7
893.29126,562.71405,7
-925.2388,-376.08377,7
-2201.5393,-441.3215,0
-2810.9114,-648.1376,0
2942.8162,1052.4292,3
-52.508057,373.17694,7
-1880.91,-319.7008,0
-2379.0803,-396.03714,0
192.95825,677.3798,7
-2775.9395,-626.6853,0
-1391.5894,-447.6503,0
-1716.5049,-666.3947,0
-2027.652,-399.09418,0
-2789.9202,-645.2742,0
128.5708,414.9516,7
284.54248,-148.39032,7
-2062.8105,-720.5019,0
-1512.9728,-311.8136,0
-2866.8804,-672.49774,0
-2752.9058,-598.6836,0
-2815.5522,-625.778,0
-1791.3489,-275.66138,0
-1652.7716,-171.16998,0
-1587.0732,-610.99365,0
-2190.9224,-368.9569,0
-2505.1973,-464.3202,0
-2477.2715,-633.26447,0
-2828.002,-656.926,0
1946.0168,2846.8008,3
-2834.1406,-677.0898,0
2848.6047,1156.2903,3
-1299.4475,-521.5204,0
6762.2715,1594.9304,5
-857.65015,-289.82178,7
-2741.1504,-666.4033,0
-409.56982,156.9273,7
3435.5125,745.1833,3
1494.5999,699.67694,3
402.17505,738.94867,7
-551.4238,202.05646,7
-2664.036,-588.1897,0
-2647.8613,-558.78845,0
-2040.374,-326.0943,0
1548.7136,629.5057,3
-2422.8936,-486.13907,0
-612.43164,132.8009,7
4076.2463,945.6547,3
-2340.1147,-480.5031,0
-2609.2793,-574.8262,0
-2139.5684,-377.3759,0
88.13281,462.95697,7
-2279.6108,-383.5875,0
-972.7285,57.036987,7
-2375.608,-414.1141,0
-111.70068,277.00055,7
-1811.2771,-682.8568,0
-113.55591,384.58246,7
1881.8972,687.35016,3
-2576.189,-658.0623,0
719.3926,937.773,7
289.4563,-340.18665,7
-1195.5378,-424.24188,7
2377.9514,838.6861,3
-1577.9552,-270.0224,0
-239.87402,369.39935,7
-2739.416,-612.6487,0
-1313.8534,-504.25015,0
-2377.1362,-466.83234,0
2377.7566,777.4244,3
164.14917,372.05756,7
-2862.7305,-662.1161,0
-2830.77,-665.51715,0
-701.67676,-214.34772,7
-1643.3716,-642.4693,0
2278.8176,3937.4167,3
947.42896,372.09442,7
-2779.6902,-635.09814,0
-2198.275,-400.13205,0
-2733.5703,-624.0678,0
-2672.9023,-601.6979,0
-2568.8064,-551.39984,0
999.67554,1531.9431,3
-1710.178,-217.66907,0
-2321.113,-422.13553,0
5076.301,1352.7056,3
-1625.0409,-604.3617,0
-2261.0024,-648.6395,0
-760.91113,125.23895,7
-2248.4873,-466.47858,0
1001.05493,1264.251,3
-2588.4229,-552.52905,0
-1224.3751,-81.649414,7
-1446.881,-117.076416,0
9113.818,1953.9495,5
252.36743,235.7243,7
-1937.0428,-712.40765,0
-65.06738,325.74274,7
-1952.1196,-519.54834,0
-2582.422,-643.5426,0
-1583.6345,-202.54095,0
-2873.5227,-665.0015,0
-1802.9851,-232.48041,0
-278.7693,283.419,7
-1460.3007,-493.9272,0
-2031.2188,-346.33096,0
2003.906,760.513,3
11208.938,1372.1885,5
-2232.0835,-360.6103,0
-2890.0593,-686.1233,0
-2590.4119,-562.314,0
-1914.4103,-713.9472,0
-1.8530273,154.68341,7
1112.3508,174.28406,7
19598.146,1599.6553,1
-2923.398,-684.48315,0
6630.9424,-0.8984375,5
-2814.1582,-684.21045,0
19931.057,1505.4331,1
992.01733,782.4792,3
23659.404,1102.1641,1
-2253.1553,-388.9923,0
87.69678,258.95135,7
-117.21973,330.22382,7
-229.52026,289.77753,7
-2863.707,-661.8904,0
-2835.2395,-652.3519,0
-332.57715,259.6557,7
-2898.8752,-684.299,0
2493.432,4346.834,3
-2281.8472,-409.6643,0
-1098.5823,-435.7961,7
1268.1687,790.60846,3
-2807.9248,-633.4349,0
-1309.9044,-156.05481,0
-2221.7869,-651.49786,0
-2053.1812,-744.93176,0
-431.29443,301.13885,7
-2487.725,-523.9778,0
-1637.675,-237.50311,0
-367.73584,177.00073,7
-245.21875,-229.54553,7
-1981.6206,-288.03528,0
-2890.415,-672.81586,0
7201.218,-142.24731,5
759.31934,425.62982,7
-1680.4662,-252.22229,0
1223.2444,1871.1494,3
1478.8855,2037.6023,3
-1303.9857,-76.71655,7
1334.8757,2173.0457,3
-1875.3228,-287.1831,0
-2630.7605,-610.23773,0
-2860.2332,-679.9555,0
-1687.0073,-143.79138,0
-92.108154,497.5468,7
1250.7854,1641.0767,3
1172.4587,661.03326,3
-1069.4482,-414.15707,7
1247.388,1889.7451,3
-2848.4443,-672.1613,0
-472.28857,169.66864,7
-1562.4434,-133.3966,0
-2167.3965,-564.5923,0
328.83765,230.39972,7
-2691.888,-589.66547,0
-1554.7186,-110.42108,0
9159.809,1597.6746,5
-533.60156,63.754944,7
30.74585,295.09332,7
-2832.9297,-666.1049,0
-2371.1997,-447.6723,0
-2879.2217,-667.9468,0
809.3401,-217.24335,7
-841.1797,106.84491,7
-2383.9392,-510.37637,0
747.5571,1199.4326,7
1159.3909,1940.2808,3
-2886.4644,-663.4142,0
-1369.5674,-37.882996,0
-2501.6301,-517.0835,0
-1998.9017,-631.4542,0
-965.48315,52.525146,7
-837.8308,-17.3219,7
2810.575,903.7747,3
-2876.309,-678.7154,0
-1388.4664,-541.10706,0
-2588.1482,-591.361,0
-2799.315,-641.2701,0
-2425.4724,-689.7158,0
-1175.7762,-93.578186,7
-312.3728,66.79999,7
-1182.2015,-79.98224,7
2100.6506,779.6475,3
-2545.6965,-563.20715,0
-2840.7266,-649.2389,0
-2328.017,-436.02115,0
-1721.226,-514.38513,0
-2589.6182,-623.71,0
33672.723,-329.99298,6
-1537.8733,-504.7025,0
-1878.1671,-255.96826,0
-1837.3743,-190.78778,0
2617.6384,722.576,3
-1361.0415,-201.85663,0
-2830.741,-655.334,0
-2866.7122,-681.7158,0
-2067.378,-629.80975,0
16118.818,1335.0322,1
725.9082,994.6469,7
-692.6526,129.7096,7
-2110.246,-408.84335,0
-1728.9501,-199.56665,0
-2850.1714,-660.56146,0
-1083.5837,-350.02966,7
-2901.835,-688.8363,0
-2772.2012,-623.34485,0
-1704.6768,-646.2874,0
-2530.9126,-666.2549,0
-1911.026,-292.13257,0
5021.676,-367.84824,3
-715.2539,113.89258,7
1632.469,2356.3892,3
-2181.1675,-320.9378,0
-2310.669,-405.88348,0
-2786.7017,-619.37866,0
-1656.2162,-142.91876,0
-623.31616,-211.93237,7
-2303.7327,-447.08307,0
-1015.4956,-359.81027,7
-1083.9604,46.95581,7
-2803.0518,-644.5957,0
-2883.7637,-680.2411,0
3204.674,1065.5759,3
-2610.43,-696.0203,0
6428.3574,1553.6003,5
-24.760742,358.4018,7
-2560.833,-703.03156,0
-1225.6865,-449.76868,0
-1676.4285,-277.5661,0
-1657.5107,-767.111,0
-965.7881,81.16498,7
-2866.8635,-667.38696,0
3519.3616,1167.9888,3
1169.1785,2203.5723,3
-2842.7395,-669.1687,0
-2192.8013,-408.3263,0
13423.57,1720.3062,1
-2251.1045,-424.10645,0
10814.555,2022.7239,5
4091.4763,729.283,3
403.14258,584.71075,7
-1926.0804,-275.83014,0
-261.28345,228.85162,7
1267.4993,1813.2214,3
-2639.9897,-550.1772,0
2993.1062,883.0993,3
-2694.1853,-701.43066,0
5693.997,1263.9565,5
856.90234,594.5329,7
-2089.962,-575.2179,0
4210.543,-40.83838,3
-1104.3779,-323.359,7
-1948.0907,-711.1807,0
-2328.0142,-435.99747,0
1932.8577,3047.4277,3
-2557.8865,-507.68988,0
-1917.1554,-241.9527,0
-1166.8597,0.5515747,7
-1093.6367,-40.851562,7
-2423.57,-579.88696,0
-1864.1697,-297.56372,0
-2683.035,-581.24146,0
-2224.3845,-408.10867,0
16619.914,-407.652,1
-2292.9785,-394.13443,0
2288.9812,928.13824,3
207.16675,334.69806,7
-2843.3145,-661.97876,0
-720.6106,-282.93628,7
-2549.893,-523.59357,0
-2564.0776,-608.49603,0
-1650.1226,-203.33533,0
-2829.7317,-645.34686,0
-532.2219,130.82263,7
-1426.3173,-544.697,0
757.76245,171.81812,7
-595.979,188.69171,7
-1784.4729,-541.2755,0
-1007.75244,-383.83868,7
-1321.3289,-624.2017,0
82.27539,350.87372,7
21328.027,2098.1848,1
1876.6252,822.16046,3
-2381.043,-460.95477,0
-1962.4458,-238.84723,0
1658.8469,2016.4014,3
-2184.8218,-620.22797,0
-2772.6323,-635.52057,0
-2279.9692,-435.59598,0
2432.5745,3998.9968,3
-2018.6779,-349.896,0
15493.852,-781.97705,1
-2027.5182,-549.13,0
-1234.4006,-90.80109,7
1679.1521,2495.9026,3
-309.2024,-569.6267,7
-653.853,54.479553,7
1425.1858,764.8848,3
-2843.0823,-650.78296,0
1068.4441,2070.9668,3
-1490.6345,-126.479675,0
-1408.2136,-107.55414,0
2333.0012,763.0738,3
-261.5923,192.164,7
3348.466,819.0142,3
-2325.0825,-632.5482,0
-2879.2065,-662.8507,0
-2914.961,-683.13586,0
945.24,557.2115,7
-1943.5435,-699.86536,0
-2885.546,-684.0093,0
-592.38477,80.80194,7
-751.9424,109.10071,7
4317.996,1507.7903,3
862.7761,1182.1274,3
-2827.573,-644.768,0
1204.3884,647.4371,3
-914.20874,18.593567,7
-2452.829,-462.7136,0
-2462.4482,-530.1606,0
-2760.0298,-618.6926,0
-2870.1997,-668.73486,0
-439.011,-114.67755,7
-2527.6467,-494.46317,0
-2254.5051,-445.87106,0
5835.5254,-184.21399,5
-1355.106,-443.88574,0
-936.865,-404.35895,7
-1456.9835,-151.72296,0
-1805.4049,-254.43811,0
-1721.0493,-180.76917,0
502.83398,438.91913,7
202.6377,392.77728,7
7460.6973,1160.1658,5
1198.8411,1923.0737,3
266.81348,430.72467,7
-1050.9084,-239.31866,7
-772.57983,223.50787,7
-2494.527,-502.21786,0
-2801.2664,-635.8262,0
843.5513,523.79596,7
-1107.2544,-263.59912,7
-2318.0107,-693.17883,0
-2032.6569,-368.47293,0
1766.5032,661.8061,3
-2788.2966,-627.23627,0
7034.166,1361.124,5
-1393.0026,-394.3466,0
3433.8958,1053.6829,3
18100.422,1088.603,1
-2847.0637,-670.3797,0
8123.665,1319.3735,5
-2061.0928,-433.10257,0
-2042.2394,-295.08447,0
-2390.911,-610.00055,0
-2389.984,-791.8284,0
-1680.8276,-633.8397,0
-2209.6245,-456.00583,0
-2794.621,-643.29877,0
-2239.639,-523.38525,0
-1878.4008,-397.766,0
4688.745,-82.88153,3
-1025.8604,-3.5717773,7
897.33496,1077.1829,3
-1417.9177,-9.650635,0
-2343.2214,-791.10254,0
-2725.0237,-587.0157,0
-2031.9667,-269.64093,0
-2050.787,-332.14835,0
-2889.6785,-689.27716,0
292.9126,689.767,7
1186.0842,-150.93103,7
-1653.592,-572.0305,0
-1837.0709,-219.4425,0
-2603.5366,-556.60474,0
7448.949,1684.9973,5
1197.2966,441.7442,3
-1354.0371,-506.3458,0
220.2893,198.38104,7
-1375.8917,-53.945435,0
-2871.7495,-661.3043,0
-45.890137,-77.13916,7
-1129.1293,25.543396,7
-2438.7327,-664.5756,0
-1620.5695,-158.32373,0
-2092.4849,-436.9447,0
-1995.8901,-338.17725,0
-2830.168,-662.53876,0
-473.14404,14.783325,7
-2902.2058,-680.6249,0
6383.668,1303.4817,5
-1501.572,-607.9546,0
-1612.5752,-590.546,0
-2781.054,-631.7689,0
978.823,506.54132,7
1037.2913,1418.1165,3
-2343.4968,-431.8499,0
-769.54736,-267.9353,7
-2706.7246,-632.5554,0
849.7512,629.6507,7
-2354.6157,-411.24475,0
-814.59424,-217.95184,7
61.178223,243.95148,7
-252.84912,99.585205,7
-2758.468,-621.0508,0
5996.495,1421.8955,5
1889.9778,2999.0315,3
-1382.151,-180.17548,0
1099.9104,469.6823,7
87.36377,381.50958,7
-847.47754,35.649902,7
666.7715,-215.79584,7
493.4453,447.94806,7
1004.31323,762.6342,3
-1039.0901,-353.9542,7
-2822.9185,-662.0404,0
-2479.9329,-475.5812,0
20092.453,1370.6553,1
1303.8079,1926.2434,3
-2166.8396,-381.0166,0
-1924.187,-236.3454,0
9908.844,1879.1616,5
-982.33765,-371.64838,7
-2834.3696,-688.26184,0
-1627.4769,-635.43933,0
-343.40308,104.691345,7
-2610.8496,-512.2186,0
4402.293,1043.698,3
1182.1272,809.0988,3
-1557.6047,-571.10046,0
-2604.7336,-693.09576,0
-1903.2377,-439.65396,0
9444.316,-171.3924,5
7857.792,1793.7966,5
1140.178,1500.2993,3
-2387.8772,-775.88385,0
-2068.839,-335.61197,0
-1648.1422,-650.687,0
-389.32617,236.48358,7
-2608.4585,-565.7362,0
-2784.5137,-608.61365,0
78675.41,-13968.256,2
-1696.8092,-272.40833,0
-2905.9363,-683.9032,0
-2816.6558,-666.37396,0
-2588.8828,-574.88495,0
-2253.3694,-395.06833,0
-2505.7349,-512.17706,0
84.48755,-88.3703,7
-2880.0156,-671.84894,0
-542.33813,286.97418,7
